Date,Trap,Latitude,Longitude,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Species_UNSPECIFIED CULEX,NumMosquitos,WnvPresent
2012-08-17,T206,41.737052,-87.54306700000001,1,1,1,1,1,1,1,0.0,
2012-08-17,T209,41.740641,-87.546587,1,1,1,1,1,1,1,0.0,
2012-08-17,T212,41.680946,-87.535198,1,1,1,1,1,1,1,0.0,
2012-08-17,T215,41.686398,-87.531635,1,1,1,1,1,1,1,0.0,
2012-08-17,T218,41.948167,-87.730698,1,1,1,1,1,1,1,0.0,
2012-08-17,T218A,41.95477,-87.73089,1,1,1,1,1,1,1,0.0,
2012-08-17,T218B,41.94828,-87.74134000000001,1,1,1,1,1,1,1,0.0,
2012-08-17,T218C,41.933652,-87.738416,1,1,1,1,1,1,1,0.0,
2012-08-17,T219,41.966986999999996,-87.674677,1,1,1,1,1,1,1,0.0,
2012-08-17,T220,41.963976,-87.69181,1,1,1,1,1,1,1,0.0,
2012-08-17,T221,41.659112,-87.53869300000001,1,1,1,1,1,1,1,0.0,
2012-08-17,T222,41.925197999999995,-87.746381,1,1,1,1,1,1,1,0.0,
2012-08-17,T223,41.973845000000004,-87.805059,1,1,1,1,1,1,1,0.0,
2012-08-17,T224,41.947227000000005,-87.67145699999999,1,1,1,1,1,1,1,0.0,
2012-08-17,T225,41.743402,-87.731435,1,1,1,1,1,1,1,0.0,
2012-08-17,T226,41.793818,-87.654234,1,1,1,1,1,1,1,0.0,
2012-08-17,T227,41.728495,-87.60096300000001,1,1,1,1,1,1,1,0.0,
2012-08-17,T228,41.951865999999995,-87.72505699999999,1,1,1,1,1,1,1,0.0,
2012-08-17,T229,41.753411,-87.63981700000001,1,1,1,1,1,1,1,0.0,
2012-08-17,T230,41.904194,-87.756155,1,1,1,1,1,1,1,0.0,
2012-08-17,T231,41.98728,-87.666066,1,1,1,1,1,1,1,0.0,
2012-08-17,T232,41.912563,-87.66805500000001,1,1,1,1,1,1,1,0.0,
2012-08-17,T233,42.009876,-87.807277,1,1,1,1,1,1,1,0.0,
2012-08-17,T234,41.942285,-87.761726,1,1,1,1,1,1,1,0.0,
2012-08-17,T235,41.776428,-87.627096,1,1,1,1,1,1,1,0.0,
2012-08-17,T236,41.994679,-87.770899,1,1,1,1,1,1,1,0.0,
2012-08-17,T237,41.738903,-87.69544300000001,1,1,1,1,1,1,1,0.0,
2012-08-17,T238,41.753391,-87.707394,1,1,1,1,1,1,1,0.0,
2012-08-17,T900,41.974689,-87.890615,1,1,1,1,1,1,1,0.0,
2012-08-17,T903,41.957799,-87.930995,1,1,1,1,1,1,1,0.0,
2012-08-23,T001,41.953705,-87.733974,1,1,1,1,1,1,1,0.0,
2012-08-23,T002,41.95469,-87.800991,1,1,1,1,1,1,1,0.0,
2012-08-23,T002A,41.965571000000004,-87.78197800000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T002B,41.951878,-87.789234,1,1,1,1,1,1,1,0.0,
2012-08-23,T003,41.964242,-87.757639,1,1,1,1,1,1,1,0.0,
2012-08-23,T004,41.962728000000006,-87.748367,1,1,1,1,1,1,1,0.0,
2012-08-23,T005,41.942114000000004,-87.776385,1,1,1,1,1,1,1,0.0,
2012-08-23,T006,41.990284,-87.797127,1,1,1,1,1,1,1,0.0,
2012-08-23,T007,41.994991,-87.769279,1,1,1,1,1,1,1,0.0,
2012-08-23,T008,42.008314,-87.77792099999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T009,41.992478000000006,-87.812827,1,1,1,1,1,1,1,0.0,
2012-08-23,T011,41.944869,-87.832763,1,1,1,1,1,1,1,0.0,
2012-08-23,T012,41.991429,-87.747113,1,1,1,1,1,1,1,0.0,
2012-08-23,T013,41.923738,-87.785288,1,1,1,1,1,1,1,0.0,
2012-08-23,T014,41.970248,-87.787992,1,1,1,1,1,1,1,0.0,
2012-08-23,T015,41.974089,-87.824812,1,1,1,1,1,1,1,0.0,
2012-08-23,T016,42.011601,-87.81150600000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T017,41.960615999999995,-87.777189,1,1,1,1,1,1,1,0.0,
2012-08-23,T018,42.010412,-87.66214000000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T019,41.94983,-87.69845699999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T025,41.979243,-87.750938,1,1,1,1,1,1,1,0.0,
2012-08-23,T027,41.984809000000006,-87.728492,1,1,1,1,1,1,1,0.0,
2012-08-23,T028,41.986921,-87.689778,1,1,1,1,1,1,1,0.0,
2012-08-23,T030,41.899229999999996,-87.716788,1,1,1,1,1,1,1,0.0,
2012-08-23,T031,41.801497999999995,-87.763416,1,1,1,1,1,1,1,0.0,
2012-08-23,T033,41.906638,-87.701431,1,1,1,1,1,1,1,0.0,
2012-08-23,T034,41.843810999999995,-87.686763,1,1,1,1,1,1,1,0.0,
2012-08-23,T035,41.836644,-87.677737,1,1,1,1,1,1,1,0.0,
2012-08-23,T036,41.837084999999995,-87.729384,1,1,1,1,1,1,1,0.0,
2012-08-23,T037,41.921177,-87.79518,1,1,1,1,1,1,1,0.0,
2012-08-23,T039,41.911823999999996,-87.726737,1,1,1,1,1,1,1,0.0,
2012-08-23,T040,41.852652,-87.719887,1,1,1,1,1,1,1,0.0,
2012-08-23,T043,41.857402,-87.694991,1,1,1,1,1,1,1,0.0,
2012-08-23,T044,41.883284,-87.705085,1,1,1,1,1,1,1,0.0,
2012-08-23,T045,41.9216,-87.666455,1,1,1,1,1,1,1,0.0,
2012-08-23,T046,41.891118,-87.65449100000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T047,41.868142,-87.696269,1,1,1,1,1,1,1,0.0,
2012-08-23,T048,41.867108,-87.654224,1,1,1,1,1,1,1,0.0,
2012-08-23,T049,41.896282,-87.655232,1,1,1,1,1,1,1,0.0,
2012-08-23,T050,41.919343,-87.694259,1,1,1,1,1,1,1,0.0,
2012-08-23,T051,41.846283,-87.656913,1,1,1,1,1,1,1,0.0,
2012-08-23,T054,41.921965,-87.632085,1,1,1,1,1,1,1,0.0,
2012-08-23,T054C,41.925652,-87.63359,1,1,1,1,1,1,1,0.0,
2012-08-23,T060,41.823065,-87.67837800000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T061,41.801179,-87.679447,1,1,1,1,1,1,1,0.0,
2012-08-23,T062,41.800737,-87.71188000000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T063,41.82561,-87.726549,1,1,1,1,1,1,1,0.0,
2012-08-23,T065,41.778296999999995,-87.752411,1,1,1,1,1,1,1,0.0,
2012-08-23,T065A,41.777689,-87.749149,1,1,1,1,1,1,1,0.0,
2012-08-23,T066,41.77166,-87.703047,1,1,1,1,1,1,1,0.0,
2012-08-23,T067,41.759346,-87.745602,1,1,1,1,1,1,1,0.0,
2012-08-23,T069,41.768388,-87.678649,1,1,1,1,1,1,1,0.0,
2012-08-23,T070,41.797616,-87.797894,1,1,1,1,1,1,1,0.0,
2012-08-23,T071,41.781416,-87.77653199999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T072,41.74785,-87.70271600000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T073,41.773215,-87.60088,1,1,1,1,1,1,1,0.0,
2012-08-23,T074,41.822536,-87.66634300000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T075,41.799282,-87.585487,1,1,1,1,1,1,1,0.0,
2012-08-23,T076,41.794781,-87.615989,1,1,1,1,1,1,1,0.0,
2012-08-23,T077,41.778748,-87.586427,1,1,1,1,1,1,1,0.0,
2012-08-23,T078,41.775051,-87.65535600000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T079,41.766202,-87.562889,1,1,1,1,1,1,1,0.0,
2012-08-23,T080,41.754676,-87.612922,1,1,1,1,1,1,1,0.0,
2012-08-23,T081,41.821582,-87.62779599999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T082,41.803422999999995,-87.642984,1,1,1,1,1,1,1,0.0,
2012-08-23,T083,41.754292,-87.590773,1,1,1,1,1,1,1,0.0,
2012-08-23,T084,41.692555,-87.598865,1,1,1,1,1,1,1,0.0,
2012-08-23,T085,41.721474,-87.648064,1,1,1,1,1,1,1,0.0,
2012-08-23,T086,41.688324,-87.676709,1,1,1,1,1,1,1,0.0,
2012-08-23,T088,41.869107,-87.69629300000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T089,41.723195000000004,-87.64997,1,1,1,1,1,1,1,0.0,
2012-08-23,T090,41.868077,-87.666901,1,1,1,1,1,1,1,0.0,
2012-08-23,T090A,41.690422999999996,-87.656929,1,1,1,1,1,1,1,0.0,
2012-08-23,T090B,41.868533,-87.661638,1,1,1,1,1,1,1,0.0,
2012-08-23,T090C,41.675876,-87.651515,1,1,1,1,1,1,1,0.0,
2012-08-23,T091,41.862292,-87.64886,1,1,1,1,1,1,1,0.0,
2012-08-23,T092,41.869215999999994,-87.627561,1,1,1,1,1,1,1,0.0,
2012-08-23,T094,41.720848,-87.666014,1,1,1,1,1,1,1,0.0,
2012-08-23,T094B,41.71914,-87.669539,1,1,1,1,1,1,1,0.0,
2012-08-23,T095,41.704336,-87.70373599999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T096,41.731922,-87.677512,1,1,1,1,1,1,1,0.0,
2012-08-23,T097,41.644612,-87.60449799999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T099,41.733643,-87.55551,1,1,1,1,1,1,1,0.0,
2012-08-23,T100,41.717753,-87.531657,1,1,1,1,1,1,1,0.0,
2012-08-23,T102,41.750498,-87.605294,1,1,1,1,1,1,1,0.0,
2012-08-23,T103,41.702723999999996,-87.536497,1,1,1,1,1,1,1,0.0,
2012-08-23,T107,41.729669,-87.582699,1,1,1,1,1,1,1,0.0,
2012-08-23,T114,41.798697,-87.736812,1,1,1,1,1,1,1,0.0,
2012-08-23,T115,41.673408,-87.599862,1,1,1,1,1,1,1,0.0,
2012-08-23,T128,41.704572,-87.56566600000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T128A,41.738583,-87.56772600000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T129,41.891126,-87.61156,1,1,1,1,1,1,1,0.0,
2012-08-23,T135,41.662014,-87.72460799999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T138,41.726465000000005,-87.585413,1,1,1,1,1,1,1,0.0,
2012-08-23,T141,41.961743,-87.76007,1,1,1,1,1,1,1,0.0,
2012-08-23,T142,41.953067,-87.776792,1,1,1,1,1,1,1,0.0,
2012-08-23,T143,41.999128999999996,-87.795585,1,1,1,1,1,1,1,0.0,
2012-08-23,T144,41.94016,-87.794896,1,1,1,1,1,1,1,0.0,
2012-08-23,T145,41.878114000000004,-87.629798,1,1,1,1,1,1,1,0.0,
2012-08-23,T146,41.958271,-87.702575,1,1,1,1,1,1,1,0.0,
2012-08-23,T147,41.932094,-87.700117,1,1,1,1,1,1,1,0.0,
2012-08-23,T148,42.01743,-87.68776899999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T149,41.994469,-87.667736,1,1,1,1,1,1,1,0.0,
2012-08-23,T150,42.006858,-87.675919,1,1,1,1,1,1,1,0.0,
2012-08-23,T151,41.916265,-87.800515,1,1,1,1,1,1,1,0.0,
2012-08-23,T152,41.846075,-87.716277,1,1,1,1,1,1,1,0.0,
2012-08-23,T153,41.907645,-87.760886,1,1,1,1,1,1,1,0.0,
2012-08-23,T154,41.918704999999996,-87.752329,1,1,1,1,1,1,1,0.0,
2012-08-23,T155,41.776156,-87.778927,1,1,1,1,1,1,1,0.0,
2012-08-23,T156,41.772846,-87.740029,1,1,1,1,1,1,1,0.0,
2012-08-23,T157,41.825902,-87.667827,1,1,1,1,1,1,1,0.0,
2012-08-23,T158,41.682587,-87.707973,1,1,1,1,1,1,1,0.0,
2012-08-23,T159,41.732984,-87.649642,1,1,1,1,1,1,1,0.0,
2012-08-23,T160,41.903002,-87.68826700000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T161,41.719059,-87.675088,1,1,1,1,1,1,1,0.0,
2012-08-23,T162,41.725516999999996,-87.61425799999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T200,41.678618,-87.559308,1,1,1,1,1,1,1,0.0,
2012-08-23,T200A,41.731929,-87.54854,1,1,1,1,1,1,1,0.0,
2012-08-23,T200B,41.646541,-87.543762,1,1,1,1,1,1,1,0.0,
2012-08-23,T206,41.737052,-87.54306700000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T209,41.740641,-87.546587,1,1,1,1,1,1,1,0.0,
2012-08-23,T212,41.680946,-87.535198,1,1,1,1,1,1,1,0.0,
2012-08-23,T215,41.686398,-87.531635,1,1,1,1,1,1,1,0.0,
2012-08-23,T218,41.948167,-87.730698,1,1,1,1,1,1,1,0.0,
2012-08-23,T218A,41.95477,-87.73089,1,1,1,1,1,1,1,0.0,
2012-08-23,T218B,41.94828,-87.74134000000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T218C,41.933652,-87.738416,1,1,1,1,1,1,1,0.0,
2012-08-23,T219,41.966986999999996,-87.674677,1,1,1,1,1,1,1,0.0,
2012-08-23,T220,41.963976,-87.69181,1,1,1,1,1,1,1,0.0,
2012-08-23,T221,41.659112,-87.53869300000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T222,41.925197999999995,-87.746381,1,1,1,1,1,1,1,0.0,
2012-08-23,T223,41.973845000000004,-87.805059,1,1,1,1,1,1,1,0.0,
2012-08-23,T224,41.947227000000005,-87.67145699999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T225,41.743402,-87.731435,1,1,1,1,1,1,1,0.0,
2012-08-23,T226,41.793818,-87.654234,1,1,1,1,1,1,1,0.0,
2012-08-23,T227,41.728495,-87.60096300000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T228,41.951865999999995,-87.72505699999999,1,1,1,1,1,1,1,0.0,
2012-08-23,T229,41.753411,-87.63981700000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T230,41.904194,-87.756155,1,1,1,1,1,1,1,0.0,
2012-08-23,T231,41.98728,-87.666066,1,1,1,1,1,1,1,0.0,
2012-08-23,T232,41.912563,-87.66805500000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T233,42.009876,-87.807277,1,1,1,1,1,1,1,0.0,
2012-08-23,T234,41.942285,-87.761726,1,1,1,1,1,1,1,0.0,
2012-08-23,T235,41.776428,-87.627096,1,1,1,1,1,1,1,0.0,
2012-08-23,T236,41.994679,-87.770899,1,1,1,1,1,1,1,0.0,
2012-08-23,T237,41.738903,-87.69544300000001,1,1,1,1,1,1,1,0.0,
2012-08-23,T238,41.753391,-87.707394,1,1,1,1,1,1,1,0.0,
2012-08-23,T900,41.974689,-87.890615,1,1,1,1,1,1,1,0.0,
2012-08-23,T903,41.957799,-87.930995,1,1,1,1,1,1,1,0.0,
2012-08-24,T001,41.953705,-87.733974,1,1,1,1,1,1,1,0.0,
2012-08-24,T002,41.95469,-87.800991,1,1,1,1,1,1,1,0.0,
2012-08-24,T002A,41.965571000000004,-87.78197800000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T002B,41.951878,-87.789234,1,1,1,1,1,1,1,0.0,
2012-08-24,T003,41.964242,-87.757639,1,1,1,1,1,1,1,0.0,
2012-08-24,T004,41.962728000000006,-87.748367,1,1,1,1,1,1,1,0.0,
2012-08-24,T005,41.942114000000004,-87.776385,1,1,1,1,1,1,1,0.0,
2012-08-24,T006,41.990284,-87.797127,1,1,1,1,1,1,1,0.0,
2012-08-24,T007,41.994991,-87.769279,1,1,1,1,1,1,1,0.0,
2012-08-24,T008,42.008314,-87.77792099999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T009,41.992478000000006,-87.812827,1,1,1,1,1,1,1,0.0,
2012-08-24,T011,41.944869,-87.832763,1,1,1,1,1,1,1,0.0,
2012-08-24,T012,41.991429,-87.747113,1,1,1,1,1,1,1,0.0,
2012-08-24,T013,41.923738,-87.785288,1,1,1,1,1,1,1,0.0,
2012-08-24,T014,41.970248,-87.787992,1,1,1,1,1,1,1,0.0,
2012-08-24,T015,41.974089,-87.824812,1,1,1,1,1,1,1,0.0,
2012-08-24,T016,42.011601,-87.81150600000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T017,41.960615999999995,-87.777189,1,1,1,1,1,1,1,0.0,
2012-08-24,T018,42.010412,-87.66214000000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T019,41.94983,-87.69845699999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T025,41.979243,-87.750938,1,1,1,1,1,1,1,0.0,
2012-08-24,T027,41.984809000000006,-87.728492,1,1,1,1,1,1,1,0.0,
2012-08-24,T028,41.986921,-87.689778,1,1,1,1,1,1,1,0.0,
2012-08-24,T030,41.899229999999996,-87.716788,1,1,1,1,1,1,1,0.0,
2012-08-24,T031,41.801497999999995,-87.763416,1,1,1,1,1,1,1,0.0,
2012-08-24,T033,41.906638,-87.701431,1,1,1,1,1,1,1,0.0,
2012-08-24,T034,41.843810999999995,-87.686763,1,1,1,1,1,1,1,0.0,
2012-08-24,T035,41.836644,-87.677737,1,1,1,1,1,1,1,0.0,
2012-08-24,T036,41.837084999999995,-87.729384,1,1,1,1,1,1,1,0.0,
2012-08-24,T037,41.921177,-87.79518,1,1,1,1,1,1,1,0.0,
2012-08-24,T039,41.911823999999996,-87.726737,1,1,1,1,1,1,1,0.0,
2012-08-24,T040,41.852652,-87.719887,1,1,1,1,1,1,1,0.0,
2012-08-24,T043,41.857402,-87.694991,1,1,1,1,1,1,1,0.0,
2012-08-24,T044,41.883284,-87.705085,1,1,1,1,1,1,1,0.0,
2012-08-24,T045,41.9216,-87.666455,1,1,1,1,1,1,1,0.0,
2012-08-24,T046,41.891118,-87.65449100000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T047,41.868142,-87.696269,1,1,1,1,1,1,1,0.0,
2012-08-24,T048,41.867108,-87.654224,1,1,1,1,1,1,1,0.0,
2012-08-24,T049,41.896282,-87.655232,1,1,1,1,1,1,1,0.0,
2012-08-24,T050,41.919343,-87.694259,1,1,1,1,1,1,1,0.0,
2012-08-24,T051,41.846283,-87.656913,1,1,1,1,1,1,1,0.0,
2012-08-24,T054,41.921965,-87.632085,1,1,1,1,1,1,1,0.0,
2012-08-24,T054C,41.925652,-87.63359,1,1,1,1,1,1,1,0.0,
2012-08-24,T060,41.823065,-87.67837800000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T061,41.801179,-87.679447,1,1,1,1,1,1,1,0.0,
2012-08-24,T062,41.800737,-87.71188000000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T063,41.82561,-87.726549,1,1,1,1,1,1,1,0.0,
2012-08-24,T065,41.778296999999995,-87.752411,1,1,1,1,1,1,1,0.0,
2012-08-24,T065A,41.777689,-87.749149,1,1,1,1,1,1,1,0.0,
2012-08-24,T066,41.77166,-87.703047,1,1,1,1,1,1,1,0.0,
2012-08-24,T067,41.759346,-87.745602,1,1,1,1,1,1,1,0.0,
2012-08-24,T069,41.768388,-87.678649,1,1,1,1,1,1,1,0.0,
2012-08-24,T070,41.797616,-87.797894,1,1,1,1,1,1,1,0.0,
2012-08-24,T071,41.781416,-87.77653199999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T072,41.74785,-87.70271600000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T073,41.773215,-87.60088,1,1,1,1,1,1,1,0.0,
2012-08-24,T074,41.822536,-87.66634300000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T075,41.799282,-87.585487,1,1,1,1,1,1,1,0.0,
2012-08-24,T076,41.794781,-87.615989,1,1,1,1,1,1,1,0.0,
2012-08-24,T077,41.778748,-87.586427,1,1,1,1,1,1,1,0.0,
2012-08-24,T078,41.775051,-87.65535600000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T079,41.766202,-87.562889,1,1,1,1,1,1,1,0.0,
2012-08-24,T080,41.754676,-87.612922,1,1,1,1,1,1,1,0.0,
2012-08-24,T081,41.821582,-87.62779599999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T082,41.803422999999995,-87.642984,1,1,1,1,1,1,1,0.0,
2012-08-24,T083,41.754292,-87.590773,1,1,1,1,1,1,1,0.0,
2012-08-24,T084,41.692555,-87.598865,1,1,1,1,1,1,1,0.0,
2012-08-24,T085,41.721474,-87.648064,1,1,1,1,1,1,1,0.0,
2012-08-24,T086,41.688324,-87.676709,1,1,1,1,1,1,1,0.0,
2012-08-24,T088,41.869107,-87.69629300000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T089,41.723195000000004,-87.64997,1,1,1,1,1,1,1,0.0,
2012-08-24,T090,41.868077,-87.666901,1,1,1,1,1,1,1,0.0,
2012-08-24,T090A,41.690422999999996,-87.656929,1,1,1,1,1,1,1,0.0,
2012-08-24,T090B,41.868533,-87.661638,1,1,1,1,1,1,1,0.0,
2012-08-24,T090C,41.675876,-87.651515,1,1,1,1,1,1,1,0.0,
2012-08-24,T091,41.862292,-87.64886,1,1,1,1,1,1,1,0.0,
2012-08-24,T092,41.869215999999994,-87.627561,1,1,1,1,1,1,1,0.0,
2012-08-24,T094,41.720848,-87.666014,1,1,1,1,1,1,1,0.0,
2012-08-24,T094B,41.71914,-87.669539,1,1,1,1,1,1,1,0.0,
2012-08-24,T095,41.704336,-87.70373599999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T096,41.731922,-87.677512,1,1,1,1,1,1,1,0.0,
2012-08-24,T097,41.644612,-87.60449799999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T099,41.733643,-87.55551,1,1,1,1,1,1,1,0.0,
2012-08-24,T100,41.717753,-87.531657,1,1,1,1,1,1,1,0.0,
2012-08-24,T102,41.750498,-87.605294,1,1,1,1,1,1,1,0.0,
2012-08-24,T103,41.702723999999996,-87.536497,1,1,1,1,1,1,1,0.0,
2012-08-24,T107,41.729669,-87.582699,1,1,1,1,1,1,1,0.0,
2012-08-24,T114,41.798697,-87.736812,1,1,1,1,1,1,1,0.0,
2012-08-24,T115,41.673408,-87.599862,1,1,1,1,1,1,1,0.0,
2012-08-24,T128,41.704572,-87.56566600000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T128A,41.738583,-87.56772600000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T129,41.891126,-87.61156,1,1,1,1,1,1,1,0.0,
2012-08-24,T135,41.662014,-87.72460799999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T138,41.726465000000005,-87.585413,1,1,1,1,1,1,1,0.0,
2012-08-24,T141,41.961743,-87.76007,1,1,1,1,1,1,1,0.0,
2012-08-24,T142,41.953067,-87.776792,1,1,1,1,1,1,1,0.0,
2012-08-24,T143,41.999128999999996,-87.795585,1,1,1,1,1,1,1,0.0,
2012-08-24,T144,41.94016,-87.794896,1,1,1,1,1,1,1,0.0,
2012-08-24,T145,41.878114000000004,-87.629798,1,1,1,1,1,1,1,0.0,
2012-08-24,T146,41.958271,-87.702575,1,1,1,1,1,1,1,0.0,
2012-08-24,T147,41.932094,-87.700117,1,1,1,1,1,1,1,0.0,
2012-08-24,T148,42.01743,-87.68776899999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T149,41.994469,-87.667736,1,1,1,1,1,1,1,0.0,
2012-08-24,T150,42.006858,-87.675919,1,1,1,1,1,1,1,0.0,
2012-08-24,T151,41.916265,-87.800515,1,1,1,1,1,1,1,0.0,
2012-08-24,T152,41.846075,-87.716277,1,1,1,1,1,1,1,0.0,
2012-08-24,T153,41.907645,-87.760886,1,1,1,1,1,1,1,0.0,
2012-08-24,T154,41.918704999999996,-87.752329,1,1,1,1,1,1,1,0.0,
2012-08-24,T155,41.776156,-87.778927,1,1,1,1,1,1,1,0.0,
2012-08-24,T156,41.772846,-87.740029,1,1,1,1,1,1,1,0.0,
2012-08-24,T157,41.825902,-87.667827,1,1,1,1,1,1,1,0.0,
2012-08-24,T158,41.682587,-87.707973,1,1,1,1,1,1,1,0.0,
2012-08-24,T159,41.732984,-87.649642,1,1,1,1,1,1,1,0.0,
2012-08-24,T160,41.903002,-87.68826700000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T161,41.719059,-87.675088,1,1,1,1,1,1,1,0.0,
2012-08-24,T162,41.725516999999996,-87.61425799999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T200,41.678618,-87.559308,1,1,1,1,1,1,1,0.0,
2012-08-24,T200A,41.731929,-87.54854,1,1,1,1,1,1,1,0.0,
2012-08-24,T200B,41.646541,-87.543762,1,1,1,1,1,1,1,0.0,
2012-08-24,T206,41.737052,-87.54306700000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T209,41.740641,-87.546587,1,1,1,1,1,1,1,0.0,
2012-08-24,T212,41.680946,-87.535198,1,1,1,1,1,1,1,0.0,
2012-08-24,T215,41.686398,-87.531635,1,1,1,1,1,1,1,0.0,
2012-08-24,T218,41.948167,-87.730698,1,1,1,1,1,1,1,0.0,
2012-08-24,T218A,41.95477,-87.73089,1,1,1,1,1,1,1,0.0,
2012-08-24,T218B,41.94828,-87.74134000000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T218C,41.933652,-87.738416,1,1,1,1,1,1,1,0.0,
2012-08-24,T219,41.966986999999996,-87.674677,1,1,1,1,1,1,1,0.0,
2012-08-24,T220,41.963976,-87.69181,1,1,1,1,1,1,1,0.0,
2012-08-24,T221,41.659112,-87.53869300000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T222,41.925197999999995,-87.746381,1,1,1,1,1,1,1,0.0,
2012-08-24,T223,41.973845000000004,-87.805059,1,1,1,1,1,1,1,0.0,
2012-08-24,T224,41.947227000000005,-87.67145699999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T225,41.743402,-87.731435,1,1,1,1,1,1,1,0.0,
2012-08-24,T226,41.793818,-87.654234,1,1,1,1,1,1,1,0.0,
2012-08-24,T227,41.728495,-87.60096300000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T228,41.951865999999995,-87.72505699999999,1,1,1,1,1,1,1,0.0,
2012-08-24,T229,41.753411,-87.63981700000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T230,41.904194,-87.756155,1,1,1,1,1,1,1,0.0,
2012-08-24,T231,41.98728,-87.666066,1,1,1,1,1,1,1,0.0,
2012-08-24,T232,41.912563,-87.66805500000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T233,42.009876,-87.807277,1,1,1,1,1,1,1,0.0,
2012-08-24,T234,41.942285,-87.761726,1,1,1,1,1,1,1,0.0,
2012-08-24,T235,41.776428,-87.627096,1,1,1,1,1,1,1,0.0,
2012-08-24,T236,41.994679,-87.770899,1,1,1,1,1,1,1,0.0,
2012-08-24,T237,41.738903,-87.69544300000001,1,1,1,1,1,1,1,0.0,
2012-08-24,T238,41.753391,-87.707394,1,1,1,1,1,1,1,0.0,
2012-08-24,T900,41.974689,-87.890615,1,1,1,1,1,1,1,0.0,
2012-08-24,T903,41.957799,-87.930995,1,1,1,1,1,1,1,0.0,
2012-08-30,T001,41.953705,-87.733974,1,1,1,1,1,1,1,0.0,
2012-08-30,T002,41.95469,-87.800991,1,1,1,1,1,1,1,0.0,
2012-08-30,T002A,41.965571000000004,-87.78197800000001,1,1,1,1,1,1,1,0.0,
2012-08-30,T002B,41.951878,-87.789234,1,1,1,1,1,1,1,0.0,
2012-08-30,T003,41.964242,-87.757639,1,1,1,1,1,1,1,0.0,
2012-08-30,T004,41.962728000000006,-87.748367,1,1,1,1,1,1,1,0.0,
2012-08-30,T005,41.942114000000004,-87.776385,1,1,1,1,1,1,1,0.0,
